Temperature[C];Humidity[%];Pressure[hPa];Fire Alarm
15.917555598530267;37.14084790034157;937.46;0
5.847381550957262;46.292947558770344;939.761;0
26.272958808741055;28.3705043198714;936.897;0
48.3861419454651;76.94394213381554;939.052;1
16.107708373622128;36.437613019891494;937.454;0
48.60798684973892;76.86357243319269;938.761;1
18.40538773931541;30.53044002411091;937.54;0
6.298994391800427;39.401245730359655;939.806;0
10.14958808741056;38.98935101466746;939.619;0
37.41274221620576;10.980510347598956;936.902;0
7.400295880874108;40.77757685352621;939.799;0
43.521400116031714;80.9423347398031;939.517;1
19.221460065751305;27.868193690978494;937.574;0
23.875449236124535;79.7870202933494;939.405;0
18.207311931928057;31.896724934699616;937.415;0
46.381614774705085;81.15330520393813;939.17;1
16.24239992264552;36.94996986136226;937.41;0
14.599955327789598;37.46232670283303;939.626;0
16.210707793463552;39.481615430982515;939.814;0
16.80097369947786;29.666465742415106;937.557;0
46.78568942177529;81.9067711472775;938.715;1
7.836062657126277;42.77677315651999;939.747;0
11.448965383871592;38.15551537070524;939.588;0
43.25201701798491;78.63170584689571;938.679;1
6.947890736801394;41.48081173397629;939.631;0
15.61964958421969;43.459915611814345;939.825;0
5.338722877586537;31.33413703033956;937.442;0
43.41126996712434;77.63713080168777;938.704;0
-8.109039837555597;36.216596343178615;937.385;1
25.24296461032682;32.79083785412899;936.902;1
37.9198162831174;12.67832027325698;936.791;0
42.13645407077934;77.6773156519992;938.868;1
18.294465287178493;31.60538476994173;937.407;0
3.721631986076197;34.66947960618847;939.669;0
16.511783020692324;35.10146674703636;937.395;0
57.66401276348867;43.70102471368294;930.929;1
15.04206052987816;43.680932288527224;939.635;0
40.47261728872559;83.56439622262407;938.756;1
42.83209630632372;78.17962628089211;938.677;1
18.112235544382127;31.37432188065099;937.426;0
12.16203829046606;35.04118947156921;939.619;0
23.54109727325469;85.98553345388788;939.377;1
11.652587313865798;34.74984930681133;937.403;0
59.367464707019906;44.8864777978702;930.939;1
6.6270079288338835;31.082981715893105;937.04;0
7.804370527944304;39.50170785613823;939.77;0
18.326157416360477;31.695800683142448;937.402;0
36.04998066138077;12.145871006630497;936.927;0
19.197690968864823;27.888286116134214;937.577;0
15.27895919551344;45.187864175205945;939.821;0
16.321630245600463;55.88708057062487;937.07;0
7.393165151808159;5.043198714084789;936.673;0
54.92264358924773;49.778983323287115;930.954;1
47.0233803906401;79.45549527828008;938.974;1
9.333515760974667;44.5750452079566;939.62;0
23.652019725391614;79.93771348201729;939.499;1
46.61930574356991;82.82097649186258;938.731;1
21.790899439180034;83.1022704440426;938.733;1
48.235604331850695;78.34036568213783;938.847;1
41.470127054728295;77.5567611010649;938.717;1
6.798145426416557;40.59674502712477;939.775;0
18.31031135176948;30.74141048824593;937.339;0
15.550719203248892;46.11211573236889;939.838;0
18.87284664474957;29.204339963833633;937.584;1
38.607535486366274;82.6702833031947;938.743;1
4.7738106749178115;36.47779787020293;937.351;0
56.54686520982402;45.10749447458308;930.907;1
46.587613614387934;83.16254771950976;938.704;1
-11.464444014697348;30.208961221619447;937.465;0
43.180709727325464;87.10066305003014;939.684;1
29.89378456778186;21.498894916616432;936.864;0
44.31370334558112;80.8720112517581;939.627;1
11.548003287565269;77.39602169981917;938.753;1
35.920042931734685;77.054450472172;939.082;1
8.13713788435506;44.86638537271448;939.648;0
48.52875652678398;77.04440425959413;938.701;1
18.841154515567585;29.334940727345785;937.544;0
16.044324115258167;36.57825999598151;937.404;0
43.57765364532972;77.14486638537272;938.916;1
2.7859218719783456;35.905163753265015;937.541;0
10.841268806807197;12.67832027325698;936.919;0
16.692428157029585;41.299979907574844;939.806;0
9.991127441500677;41.0689170182841;939.619;0
11.660510346161278;31.665662045408876;937.336;0
43.26073235350995;77.47639140044203;938.982;1
6.251456198027462;39.290737392003216;939.792;0
18.223157996519046;31.6355234076753;937.317;0
15.71234906207697;39.561985131605375;939.812;0
10.911783794237092;37.59292746634518;939.602;0
46.381614774705085;83.0520393811533;939.01;1
14.801200348095147;44.32388989351014;939.613;1
8.945287178495459;43.279083785412894;939.634;0
18.21523496422356;31.032750653003816;937.331;0
16.915857667762527;29.103877838055052;937.39;0
15.634703345581126;45.44906570223025;939.608;0
45.9696170953394;83.74522804902551;939.107;1
11.322196867143685;37.120755475185845;939.616;0
3.4094645136337256;5.836849507735583;936.812;0
9.77799787275189;77.6270845891099;938.7;1
15.99440901179656;39.81314044605183;939.818;0
10.624970025140211;36.9399236487844;939.595;0
57.616474569715706;44.75587703435804;930.952;1
18.524233223747824;30.15873015873015;937.536;0
17.945851866176763;29.254571026722918;937.448;0
35.47952233610519;11.312035362668274;936.943;0
32.223948365886685;83.19268635724332;938.797;1
46.42915296847805;82.26843480008037;938.716;1
16.892088570876037;29.31484830219007;937.451;0
23.064923032295493;87.22121760096444;939.293;1
10.070357764455625;40.98854731766124;939.65;0
22.969846644749563;84.25758489049628;939.295;1
10.326271707600075;36.51798272051436;939.617;1
48.497064397602;77.34579063692986;938.731;1
46.80945851866177;81.83644765923248;938.784;1
18.492541094565855;30.1486839461523;937.484;0
9.484053374589049;42.67631103074141;939.6;0
-7.806380003867721;31.92686357243319;937.376;1
9.175055115064787;43.72111713883866;939.651;1
41.93679365693289;0.4621257785814738;936.742;0
43.33917037323535;93.07815953385573;939.185;1
11.692202475343262;41.099055656017676;939.604;0
16.785127634886866;42.857142857142854;939.746;0
33.498764262231674;4.3600562587904355;936.673;0
9.832666795590796;39.92364878440827;939.598;0
9.763736414619999;78.35041189471568;938.725;1
37.24635853800039;2.340767530640948;936.696;0
-11.77185766776252;14.14506730962427;936.835;0
16.892088570876037;31.464737793851715;937.407;0
41.699102688068066;85.764516777175;939.389;1
10.442740282343845;37.643158529234476;939.606;0
15.300351382711273;40.104480610809716;939.596;0
41.98750106362405;76.51195499296766;939.039;1
8.486543608586352;32.22824994976894;937.526;0
37.288350609166514;81.53506128189673;938.826;1
18.207311931928057;31.012658227848096;937.322;0
19.89254090117966;77.5567611010649;938.714;1
13.062094759234189;82.13783403656822;938.735;1
8.629158189905244;41.79224432388989;939.607;0
46.50838329143298;82.17801888687964;939.066;1
16.654397602011212;29.79706650592726;937.607;0
11.494126667955907;42.02330721318063;939.597;0
-4.323415006768517;35.11151295961422;937.54;0
23.88812608779733;82.56982117741613;939.42;1
14.848738541868105;46.04179224432389;939.841;0
11.14789015664282;31.92686357243319;937.355;0
17.890390640108297;28.973277074542892;937.565;0
21.740984335718434;40.667068515169774;936.969;0
39.559883968284666;78.64175205947359;938.937;1
44.81285438019725;77.56680731364276;939.656;1
57.93339586153549;44.50472171991159;930.934;1
18.207311931928057;32.05746433594534;937.357;0
56.22994391800425;50.50231062889291;931.007;1
28.07386404950687;85.16174402250351;939.107;1
32.54800038677239;5.907172995780591;936.812;0
-9.987590794817246;35.57363873819569;937.504;1
4.803918197640687;38.42676311030741;939.641;0
41.762486946432034;86.25678119349004;939.279;1
55.89717656159351;44.906570223025916;930.918;0
18.246927093405528;30.942334739803087;937.323;0
16.567244246760783;33.76532047418123;937.434;0
-21.899869851092625;1.3562386980108496;936.721;0
43.07057957841809;83.27305605786619;938.722;0
17.209009862695797;30.781595338557363;937.328;0
15.862094372461808;37.381957002210164;937.341;0
10.228818410365502;40.12457303596544;939.63;0
7.661755946625412;42.143861764114924;939.707;0
47.79983755559853;82.17801888687964;938.729;1
18.191465867337076;31.84649387181032;937.412;0
40.86005356797524;77.3156519991963;938.722;1
4.843533359118155;36.33715089411291;939.657;1
46.706459098820346;81.84649387181034;939.008;1
43.59746122606846;82.65019087803897;938.927;1
-10.957369947785729;30.480208961221614;937.461;0
-11.862972539160703;31.705846895720306;937.491;0
37.373127054728286;11.854530841872613;936.824;0
42.7211738541868;0.8438818565400842;936.748;0
-7.8095492167859195;33.70504319871408;937.382;0
18.326157416360477;30.711271850512354;937.487;0
16.915857667762527;32.43922041390395;937.418;0
42.8606192225875;82.6200522403054;938.86;1
22.810593695610134;40.104480610809716;936.925;1
7.242627538193776;51.88868796463733;937.074;0
45.73192612647456;84.41832429174202;939.092;1
16.846927286791722;46.69479606188467;939.763;0
43.545169212918196;82.87120755475185;938.929;1
4.342797718042931;34.599156118143455;939.66;1
9.594975826725971;42.977697408077155;939.637;0
12.368037130148902;34.82017279485633;939.671;0
16.020555018371684;36.63853727144866;937.462;0
11.837193966350807;36.276873618645766;939.629;0
48.43368013923805;77.38597548724132;938.868;1
43.664014697350595;81.36427566807312;939.616;1
23.759772964610317;85.81474784006429;939.48;1
13.665829820150844;43.84167168977295;939.609;0
48.362372848578616;77.94856339160137;938.716;0
40.73249274801779;8.378541289933692;936.776;0
47.55422355443821;79.41531042796865;939.097;1
16.012631986076197;38.07514567008238;937.454;0
9.654398568942177;42.73658830620856;939.644;0
8.826441694063043;38.73819570022101;939.763;0
29.846246374008896;7.815953385573637;936.801;0
18.13600464126861;31.153305203938114;937.365;1
16.80493521562561;33.99638336347196;937.479;0
5.126385612067303;45.05726341169379;939.801;0
16.15683117385419;41.16937914406269;939.838;0
15.988862889189715;36.88969258589511;937.394;0
11.890278282730616;37.76371308016877;937.341;0
16.86039644169406;32.529636327104676;937.416;0
47.10261071359504;79.57604982921438;938.889;1
56.95093985689421;44.09282700421941;930.921;1
35.630059949719595;3.4759895519389175;936.822;0
-7.792910848965382;37.71348201727948;937.349;0
16.173469541674724;42.68635724331926;939.708;0
49.23390640108295;61.48282097649186;931.094;1
15.756718042931734;40.48623668876833;939.82;0
-10.75057880487333;35.40285312437211;937.464;0
-21.994153935409006;0.3616636528028927;936.724;0
10.252587507251985;38.83865782599959;939.631;0
16.662320634306706;33.22282499497689;937.423;0
13.976412686134207;42.7968655816757;931.227;0
23.871487719976795;85.0914205344585;939.434;1
54.04318700444787;46.95599758890898;930.904;1
-10.162689808547668;36.387381957002205;937.498;0
18.246927093405528;30.821780188868793;937.407;0
12.763396441694066;32.69037572835041;937.538;0
12.854511313092242;83.19268635724332;938.704;1
17.969620963063246;32.85111512959614;937.344;0
48.44952620382904;77.57685352622062;938.699;1
11.559095532778958;25.356640546513958;936.877;0
46.421229936182556;83.86578259995981;938.751;1
-9.387024946818796;33.22282499497689;937.423;0
38.32389093018759;10.126582278481012;936.894;0
17.755699091084896;33.73518183644766;937.347;0
45.52592728679173;85.3626682740607;939.119;0
-7.828564494295106;36.88969258589511;937.394;0
22.099105395474762;83.23287120755475;939.608;1
7.004144266099399;40.03415712276472;939.81;0
46.61930574356991;82.38898935101466;938.905;1
48.52875652678398;76.93389592123769;938.914;0
15.957170760007731;37.070524412296564;937.465;0
33.387841810094756;14.958810528430778;936.915;0
16.20278476116805;37.110709262608;937.374;0
15.88586346934829;38.065099457504516;937.369;0
44.495933088377484;79.67651195499296;939.666;1
16.312914910075424;46.554149085794656;939.791;0
43.91755173080642;90.69720715290337;939.157;1
11.464019145233035;17.4502712477396;936.827;0
8.438213111583835;40.446051838456896;939.611;0
9.385015470895375;30.53044002411091;937.494;0
11.310312318700444;36.87964637331726;939.616;0
-8.089232256816864;36.59835242113723;937.379;0
15.656887836008504;34.38818565400843;937.561;0
44.09185844130728;79.1641551135222;939.615;1
11.394296461032678;37.0604781997187;937.408;0
6.306917424095925;40.245127586899734;939.784;0
22.137135950493136;77.42616033755274;938.728;1
20.950265712628127;83.11231665662045;939.632;1
31.977542061496816;5.5555555555555545;936.672;0
33.52887178495456;82.6702833031947;939.089;1
-8.391892090504735;31.032750653003816;937.346;0
29.82406188358151;87.27144866385372;939.685;1
-21.956123380390636;1.1251758087201116;936.719;0
-0.018831560626566102;34.20735382760699;937.302;1
42.38365267839876;77.99879445449065;938.692;1
43.34233958615354;77.24532851115129;938.907;1
56.3012512086637;50.46212577858147;930.999;1
9.112463159930385;37.974683544303794;937.365;0
43.664014697350595;79.81715893108297;939.415;1
12.675450783214078;36.69881454691581;939.626;0
18.246927093405528;30.88205746433594;937.318;0
12.982072133049702;78.29013461924855;938.691;1
11.982977760587897;42.113723126381345;939.752;0
18.23900406111004;33.01185453084187;937.578;0
40.782407851479405;83.0520393811533;939.01;1
18.183542835041575;31.60538476994173;937.335;0
19.881448655965965;79.06369298774362;939.67;1
49.80436472635853;61.613421740004014;931.097;1
16.210707793463552;35.96544102873216;937.344;0
43.87001353703346;79.70665059272653;939.622;1
6.504993231483276;41.32007233273056;939.747;0
11.18750531812029;37.91440626883664;939.616;0
-10.268066138077739;36.70886075949367;937.516;0
21.40584006961903;78.47096644564998;939.637;1
41.366335331657325;5.41490857946554;936.903;0
38.368259911042344;77.00421940928271;939.063;1
42.467636820731;84.79003415712276;939.675;1
40.399725391607035;1.2457303596544105;936.726;0
14.7298930574357;42.4352019288728;939.603;0
7.891523883194743;39.963833634719705;939.702;0
11.169282343840653;77.30560578661844;938.748;1
16.78908915103462;39.18022905364677;939.736;0
15.767017984915878;34.63934096845489;937.451;0
46.30238445175014;82.24834237492465;939.062;1
23.446020885708766;79.82720514366085;939.377;1
46.56384451750145;83.19268635724332;938.696;1
36.16090311351769;13.512155917219207;936.83;1
18.04885128601818;31.56519991963029;937.319;0
41.96848578611487;83.97629093831625;939.462;1
11.448965383871592;38.86879646373317;939.649;0
36.492085863469356;83.85573638738197;938.835;1
17.407085670083152;30.11854530841872;937.516;0
48.37821891316959;77.85814747840065;938.723;1
16.48801392380584;34.147076552139836;937.33;0
11.013198607619419;36.42756680731364;939.627;0
12.019423709147166;36.68876833433795;939.666;0
18.34992651324696;31.50492264416315;937.373;0
10.529893637594274;37.33172593932087;939.593;0
39.9805969831754;83.13240908177619;939.042;1
48.227681299555215;78.37050431987142;938.688;1
46.492537226842;83.4840265220012;938.694;1
41.944716689228386;84.84026522001206;939.515;1
40.75626184490427;8.46895720313442;936.771;0
6.655530845097662;39.75286317058469;939.831;0
4.676357377683232;40.667068515169774;939.647;0
-12.516622703538964;13.431786216596342;936.88;0
46.54799845291045;82.27848101265823;939.0;1
46.81738155095725;81.60538476994172;938.724;1
10.086203829046607;40.104480610809716;939.673;0
15.942909301875847;43.97227245328511;939.673;0
33.76022432798298;3.9883463934096848;936.686;0
14.111104235157608;80.62085593731165;938.708;1
46.674766969638355;82.5999598151497;938.693;1
46.12807774124927;81.66566204540888;939.115;1
20.653944304776633;83.11231665662045;939.648;1
37.6361717269387;83.21277878239903;938.765;1
20.41783794237092;84.09684548925054;939.671;1
11.044890736801396;36.85955394816154;939.627;0
43.58082285824791;77.50653003817561;938.921;1
10.785015277509192;38.065099457504516;937.375;0
10.252587507251985;38.637733574442436;939.607;0
3.5085024173274064;5.756479807112717;936.816;0
36.797122606845875;83.19268635724332;938.779;0
-7.6661423322374755;32.27848101265822;937.331;0
43.77493714948751;79.7870202933494;939.354;1
46.975842196867134;79.56600361663652;939.028;1
17.62893057435699;33.93610608800482;937.287;1
39.615345194353125;9.132007233273054;936.796;0
36.709969251595425;83.30319469559976;938.814;1
15.434250628505122;43.741209563994374;939.606;0
-8.72465944691549;30.83182640144665;937.342;0
58.70985302649389;45.44906570223026;930.942;1
48.576294720556945;76.78320273256982;938.933;1
24.414215432218146;77.00421940928271;939.652;1
37.808893830980466;2.1197508539280685;936.669;0
9.047494295107331;36.89973879847297;937.382;0
15.909632566234773;37.181032750653;937.383;0
16.104539160703926;47.06650592726542;939.851;0
38.392029007928826;76.88366485834841;939.064;1
46.73815122800232;82.24834237492465;938.752;1
31.977542061496816;9.37311633514165;936.827;0
-10.522395474763098;37.17098653807514;937.435;0
20.09378592148521;81.89672493469962;939.677;1
15.82010230129568;45.57966646574241;939.835;0
5.303861535486369;29.887482419127988;937.483;0
15.458019725391605;34.08679927667269;937.481;0
5.142231676658287;46.554149085794656;939.752;0
-11.74729626764649;36.045810729355026;937.471;1
8.129214852059565;38.597548724130995;939.713;0
31.90623477083737;5.977496483825599;936.831;0
48.441603171533544;77.49648382559775;938.856;1
59.30408044865595;43.41973076150291;930.944;1
16.33747631019145;35.392806911794246;937.378;0
12.928987816669892;77.6773156519992;938.735;1
9.848512860181788;41.76210568615632;939.614;0
17.589315412879518;27.647177014265615;937.447;0
23.10374589054341;36.60839863371509;936.897;0
13.707029588087412;44.112919429375125;931.229;0
27.92728795204022;76.20052240305405;939.671;1
18.302388319473994;30.600763512155915;937.414;0
11.17958228582479;37.25135623869801;939.619;0
7.265604331850703;41.83242917420132;939.811;0
10.037081028814544;5.073337351818363;936.67;0
7.091297621349838;43.86176411492867;939.707;0
-7.937902339972922;19.529837251356234;936.875;0
-15.18113846451363;11.000602772754672;936.829;0
9.307369754399534;45.981514968856736;936.924;0
8.106238058402635;50.522403054048624;937.018;0
0.9881858441307294;7.825999598151498;936.812;0
11.219197447302268;41.22965641952983;939.648;0
15.386712434732157;34.25758489049628;937.429;0
46.56384451750145;83.25296363271046;938.685;1
46.65099787275187;82.63009845288327;938.785;1
-21.280288725584988;0.6630500301386378;936.704;0
9.2939005994972;43.38959212376933;939.573;0
15.495257977180426;37.96463733172594;939.609;0
14.737023786501648;34.348000803697005;937.381;0
-8.71119029201315;36.849507735583686;937.357;0
13.073187004447878;29.344986939923647;937.535;0
42.95094179075613;81.14325899136026;939.674;1
9.705898278862886;42.405063291139236;939.618;1
20.56599864629666;84.84026522001206;939.67;1
9.960227615548252;31.746031746031743;937.409;0
46.56384451750145;83.09222423146473;938.776;1
19.039230322954946;28.511151295961415;937.559;0
54.43933861922258;45.981514968856736;930.912;1
-21.957707986849737;1.195499296765119;936.715;0
13.705444981628315;43.32931484830219;939.618;0
48.33860375169213;78.01888687964637;938.708;1
-8.703267259717654;33.90596745027125;937.43;0
-8.45131483272094;34.13703033956198;937.363;0
16.863565654612263;41.52099658428772;939.746;1
9.460284277702574;43.630701225637935;939.615;0
11.662887255849927;18.444846292947556;936.889;0
16.69401276348869;34.63934096845489;937.473;0
10.696277315799652;37.582881253767326;939.665;0
16.234476890350034;35.91520996584288;937.32;0
57.616474569715706;43.7813944143058;930.894;1
57.65608973119319;43.75125577657223;930.894;1
15.957170760007731;38.08519188266023;937.341;0
33.387841810094756;16.978099256580265;936.85;1
18.167696770450593;31.052843078159526;937.377;0
5.5225372268420045;38.7884267631103;939.782;0
-20.823922065364535;2.4613220815752452;936.715;0
12.348229549410174;77.8681936909785;938.761;1
13.974035776445557;82.27848101265823;938.7;1
-21.551256430090888;0.8740204942736579;936.741;0
-11.87881860375169;3.1545107494474585;936.697;0
9.951512280023206;38.83865782599959;939.605;0
6.363963256623478;30.620855937311628;937.035;0
46.50838329143298;83.41370303395621;938.709;1
57.74324308644361;43.58047016274864;930.873;1
15.830402243279831;37.53265019087804;937.317;0
-7.171745116998643;36.00562587904359;937.341;0
9.69718294333785;78.30018083182641;938.699;1
48.47329530071552;67.60096443640748;931.112;1
-1.2611630245600445;38.33634719710668;937.315;0
18.334080448655964;31.575246132208157;937.345;0
14.325026107135951;38.09523809523809;939.607;0
20.306915490233994;47.23729154108901;936.95;0
6.901144846257981;42.7968655816757;939.792;0
9.085524850125697;9.152099658428773;936.863;0
10.197126281183525;40.06429576049828;939.65;0
17.85869851092632;29.27466345187864;937.467;0
43.0079876232837;82.72051436608398;938.867;1
-8.168462579771802;30.731364275668067;937.342;0
17.890390640108297;61.09101868595538;937.087;0
23.804934248694646;83.5543500100462;939.648;0
14.519140398375558;43.932087602973674;939.812;1
-15.166084703152194;3.0841872614024513;936.666;0
9.650437052794434;40.3254972875226;939.607;0
18.025082189131698;31.665662045408876;937.324;0
7.717217172693868;61.09101868595538;937.087;0
15.846248307870813;38.00482218203737;937.325;0
38.411044285438024;8.981314044605183;936.861;0
8.205275962096312;5.083383564396223;936.636;0
48.35444981628311;78.00884066706853;938.678;1
6.89163720750339;38.26602370906168;937.44;0
5.284053954747634;29.48563391601366;937.472;0
40.67227770257203;76.66264818163552;938.91;0
17.76362212338039;33.61462728551336;937.336;0
23.16554554244826;84.67952581876632;939.306;1
44.432548830013545;88.49708659835241;939.706;1
8.438213111583835;39.421338155515365;939.754;0
36.688577064397606;77.4864376130199;938.793;1
31.795312318700443;5.977496483825599;936.816;0
11.721517694836589;33.78541289933694;937.566;0
10.654285244633531;42.575848904962825;939.57;0
17.644776638947985;33.835643962226236;937.358;1
15.553096112937535;34.18726140245128;937.43;0
19.915517694836584;84.74984930681133;939.72;1
4.69854186811062;45.12758689973879;939.829;0
22.969846644749563;82.21820373719108;939.273;1
5.389430284277708;34.57906369298774;937.466;0
17.731929994198413;34.709664456499894;937.427;0
43.71947592341907;79.91762105686156;939.386;1
13.519253722684201;78.75226039783001;938.698;1
12.238891703732353;39.25055254169178;939.787;0
14.233911235737768;39.18022905364677;939.794;1
46.69853606652484;80.95238095238095;938.703;1
43.14030226261845;76.95398834639342;938.732;1
16.646474569715725;33.66485834840265;937.485;0
18.207311931928057;31.95700221016676;937.36;0
6.943929220653647;47.24733775366686;937.05;0
23.182976213498353;39.481615430982515;936.895;0
22.88982401856507;39.541892706449666;936.895;0
8.376413459678982;32.127787823990346;937.421;0
12.05111583832915;35.69419328913;939.677;0
17.2169328949913;30.721318063090212;937.334;0
8.378790369367625;50.47217199115932;936.94;0
-7.9949481725004805;19.51979103877838;936.879;0
10.418971185457362;43.50010046212578;939.609;0
17.977543995358733;32.7406067912397;937.31;1
16.514952233610526;46.93590516375326;939.769;0
41.01772191065558;7.765722322684346;936.901;0
9.016594469154903;42.65621860558569;939.63;0
46.326153548636626;83.14245529435402;939.091;1
15.996785921485209;36.88969258589511;937.44;1
37.06016727905627;80.66104078762307;938.82;1
40.143019145233026;82.1880650994575;938.749;1
6.306917424095925;45.469158127385974;939.808;0
48.29106555791917;78.18967249346996;938.698;1
16.42542196867144;39.27064496684749;939.73;0
10.086203829046607;41.27988748241913;939.619;0
42.796442660994;77.2955595740406;938.71;1
15.915178688841618;44.906570223025916;939.674;0
58.42462386385611;43.37954591119148;930.878;1
17.731929994198413;33.604581072935495;937.338;0
7.130912782827306;43.439823186658614;939.71;0
48.47329530071552;77.39602169981917;938.73;1
15.965093792303232;36.960016073940125;937.371;0
47.27691742409591;78.00884066706853;938.716;1
39.34041597369948;76.62246333132408;939.049;1
53.908495455424486;46.574241510950365;930.894;1
16.701935795784184;39.30078360458106;939.714;0
43.275786114871394;79.92766726943941;939.728;1
46.84115064784373;81.61543098251957;938.761;1
-7.7097190098626935;33.08217801888688;937.327;0
-8.417245793850316;30.731364275668067;937.349;0
18.183542835041575;50.37170986538075;936.924;0
46.46084509766001;82.95157725537472;938.926;1
15.126836975439954;42.35483222824995;939.848;0
7.614217752852451;40.45609805103475;939.729;0
34.34573641461999;75.82881253767329;938.714;1
48.28314252562366;78.01888687964637;938.881;1
46.246923225681684;83.28310227044403;939.076;0
10.228818410365502;38.53727144866385;939.607;0
13.984335718429708;39.672493469961815;931.225;0
8.438213111583835;45.69017480409885;939.705;0
32.40538580545349;18.947156921840463;936.895;1
7.765547669696385;36.05585694193289;939.655;0
9.951512280023206;40.74743821579264;939.625;0
-11.143561206729839;35.98553345388788;937.47;0
7.391580545349065;42.515571629495675;939.664;0
11.643871978340751;14.074743821579263;936.919;0
47.665146006575114;76.48181635523409;938.964;1
26.870355443821307;80.54048623668876;939.087;1
-11.672027460839294;37.00020092425156;937.469;0
11.895032102107908;15.973477998794454;936.882;0
24.259716302456003;82.47940526421539;939.158;1
-8.720697930767743;31.474784006429573;937.349;0
48.30691162251014;78.12939521800281;938.735;1
36.710761554824984;83.25296363271046;938.823;1
16.19565403210211;39.762909383162544;939.813;1
46.73022819570683;82.08760297367893;938.687;1
9.49593792303229;39.83323287120755;939.604;0
48.085066718236305;78.39059674502714;938.697;1
46.54007542061497;83.33333333333333;938.742;1
18.34992651324696;30.540486236688768;937.445;0
19.08676851672791;28.25999598151496;937.605;0
17.803237284857854;33.895921237693386;937.329;0
18.246927093405528;30.952380952380945;937.409;0
7.127743569909107;35.2622061482821;939.612;0
15.791579385031913;43.7813944143058;939.833;0
7.590448655965968;41.812336749045606;939.751;1
11.565433958615355;38.38657825999598;937.42;0
36.604592922065365;11.97508539280691;936.847;0
46.89661187391219;81.17339762909383;938.745;1
43.56893830980468;77.09463532248341;938.714;1
11.456096112937534;16.83745228049025;936.808;0
-10.621433378456775;30.942334739803087;937.49;0
37.31132740282345;82.931484830219;938.811;1
18.40538773931541;30.4601165360659;937.497;0
18.959999999999997;28.74221418525216;937.571;0
13.764867723844521;31.143258991360256;937.555;0
9.103747824405342;40.446051838456896;939.692;0
23.42066718236317;86.65862969660438;939.365;1
40.57403210210792;83.37351818364476;938.718;1
11.459265325855743;40.30540486236688;939.758;0
41.10645987236511;77.46634518786416;938.712;1
44.741547089537804;85.764516777175;939.145;1
52.553656932894995;47.679324894514764;930.908;1
14.936684200348093;29.70665059272654;937.542;0
16.686089731193196;33.9160136628491;937.538;0
48.06922065364532;77.81796262808922;939.102;1
4.706464900406111;44.91661643560377;939.831;0
42.963618642428926;77.054450472172;938.68;1
36.13713401663122;12.829013461924855;936.838;0
39.385577257783794;82.8109302792847;938.901;1
43.3930469928447;82.07755676110106;938.89;1
16.69401276348869;31.384368093228847;937.464;0
8.32491374975827;31.997187060478197;937.417;1
15.405727712241347;44.62527627084588;939.612;0
9.927743183136723;38.02491460719308;939.663;0
36.637869657706446;76.75306409483625;938.788;1
41.96848578611487;85.54350010046213;939.596;1
48.58421775285244;76.94394213381554;938.771;1
47.59383871591568;79.03355435001004;939.129;1
12.1755074453684;38.878842676311024;939.777;0
10.73747708373622;40.17480409885472;939.58;0
8.287675497969449;43.11834438416716;939.768;0
16.638551537420224;44.60518384569017;939.71;0
11.406973312705478;38.547317661241706;937.365;0
36.64579269000194;83.3232871207555;938.802;1
34.170637400889575;83.21277878239903;938.821;1
9.90397408625024;40.194896524010446;939.622;0
5.700805453490624;29.264617239300776;937.445;0
25.974260491200926;86.27687361864578;939.077;1
7.9628311738541875;44.85633916013663;939.62;0
48.44952620382904;76.79324894514768;939.006;1
-4.793250821891316;31.92686357243319;937.337;0
39.908497389286396;1.3361462728551334;936.695;0
16.56565964030168;34.06670685151697;937.597;0
46.61930574356991;82.84106891701828;938.8;1
16.345399342486946;35.91520996584288;937.494;0
16.82315818990524;41.430580671086986;939.756;0
-0.09410036743376438;7.785814747840061;936.811;0
51.95150647843744;69.02752662246334;931.07;1
8.101484239025332;35.18183644765922;937.396;0
13.180147940437056;37.74362065501306;939.622;0
8.69967317733514;43.1585292344786;939.619;0
16.19090021272481;40.446051838456896;939.707;0
-0.2588994391800412;7.785814747840061;936.82;0
5.913935022239414;3.4358047016274864;936.845;0
16.099785341326633;37.59292746634518;937.379;0
17.930005801585768;32.529636327104676;937.353;0
3.1060123767163006;38.225838858750244;937.326;0
54.5502610713595;45.891099055656014;930.899;1
7.709294140398377;35.67410086397428;939.673;0
4.940194353123189;33.78541289933694;937.426;0
18.46084896538387;30.952380952380945;937.561;0
8.374036549990333;37.36186457705445;939.638;0
10.193957068265323;39.21036769138035;936.905;0
15.901709533939279;38.32630098452883;937.381;0
33.16678920905048;87.29154108900944;939.679;1
32.13600270740669;5.776572232268432;936.835;0
7.836062657126277;40.09443439823186;939.753;0
18.13600464126861;82.92143861764114;938.722;1
5.570075420614966;46.865581675708256;939.829;0
9.737590408044866;41.77215189873417;939.642;0
-21.990984722490815;0.34157122764717684;936.713;0
46.587613614387934;82.85111512959615;938.823;1
-5.356578418100945;21.328109302792843;936.879;0
19.8965024173274;79.62628089210368;939.683;1
13.7276294720557;30.500301386377334;937.566;0
18.991692129181967;28.481012658227847;937.591;0
16.86752717076001;42.847096644565;939.754;0
4.595542448269196;42.52561784207354;939.822;0
16.05224714755367;37.56278882861161;937.42;0
18.38161864242893;30.480208961221614;937.393;0
57.65608973119319;44.72573839662447;930.888;1
42.82417327402824;80.57062487442234;939.281;1
